dataset,hop,mode,label_source,question,gold_answer_count,output_answer_count,final_answer_em,final_answer_f1,gold_any_in_context,gold_all_in_context,gold_any_in_graph,gold_all_in_graph,gold_any_in_retrieval,gold_all_in_retrieval,evidence_count,evidence_support_ratio,unsupported_evidence_count,has_unsupported_evidence,failure_mode
GraphRAG Hybrid,2,graphrag,hybrid,which person directed the films written by [Michael A. Musmanno],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies starred by [Adolphe Menjou] were in which languages,1,1,1.0,1.0,False,False,False,False,False,False,18,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres are the movies written by [Vincent Patar] in,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the movies that have the same actor of [Love Songs],11,11,1.0,1.0,False,False,False,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when were the movies written by [Walter Ferris] released,2,2,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which movies have the same screenwriter of [The Unknown Woman],8,8,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres are the films written by [Hal Dresner] in,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person wrote the films acted by [Georges Marchal],2,2,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who appeared in the same movie with [Keri Russell],14,14,1.0,1.0,True,False,True,False,False,False,10,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the main languages in [Valérie Donzelli] written films,1,1,1.0,1.0,True,True,True,True,True,True,2,0.0,2,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what are the genres of the films starred by [Jaroslava Schallerová],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the screenwriter [John Wagner] co-wrote movies with who,4,4,1.0,1.0,True,True,True,True,False,False,7,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [Rob Greenberg] written films,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films written by [Geoffrey Chaucer] starred which actors,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,which films share the screenwriter with [Between Your Legs],1,1,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies starred by [Matt Cohen] were released in which years,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who starred in the movies written by [Jennifer Jason Leigh],2,2,1.0,1.0,False,False,False,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who acted in the films directed by [Phil Flores],3,3,1.0,1.0,False,False,False,False,False,False,7,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person wrote the movies starred by [Adrian Lester],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what genres do the movies directed by [Joanna Hogg] fall under,1,1,1.0,1.0,True,True,True,True,True,True,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,when did the films starred by [Julien Bertheau] release,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person directed the movies written by [Basil Dean],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies directed by [Alex Cox] starred who,14,14,1.0,1.0,True,False,True,False,False,False,14,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what were the release years the films starred by [Elvis Presley],16,16,1.0,1.0,True,False,True,False,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [Mad Love] is also the director of which films,6,6,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which films have the same actor of [For the Moment],28,28,1.0,1.0,True,False,True,False,False,False,22,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the primary languages in the movies acted by [Mario Pisu],2,2,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [The Cheyenne Social Club] is also the director of which movies,9,9,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor of [Bad Girls] also starred in which movies,63,63,1.0,1.0,True,False,True,False,False,False,19,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who acted in the movies directed by [Henry Hathaway],71,71,1.0,1.0,False,False,False,False,False,False,23,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the actors of the screenwriter [Tom Laughlin],1,1,1.0,1.0,True,True,True,True,False,False,6,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who starred in the movies directed by [Michelangelo Antonioni],18,18,1.0,1.0,True,False,True,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what types are the films written by [Emma Thompson],2,2,1.0,1.0,False,False,False,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which films have the same actor of [Cinema Verite],32,32,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres do the films directed by [Geoffrey Sax] fall under,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the genres of the movies directed by [Steven Baigelman],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which movies share the screenwriter with [The Happening],10,10,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the films written by [Steve Moore],2,2,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which movies share the same director of [The Professionals],17,17,1.0,1.0,True,False,True,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films directed by [Andrew V. McLaglen] starred which actors,30,30,1.0,1.0,True,False,True,False,False,False,20,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what were the release dates of [Radha Bharadwaj] directed movies,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who starred together with [Ciaran Owens],3,3,1.0,1.0,True,True,True,True,False,False,4,0.25,3,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who directed the movies acted by [Robert De Niro],55,55,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [Shoot the Moon] is also the director of which films,12,12,1.0,1.0,True,True,True,True,False,False,13,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the films written by [Creighton Rothenberger],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the screenwriter of [Far North] also wrote which films,1,1,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who acted in the movies written by [Janet Roach],3,3,1.0,1.0,True,True,True,True,False,False,4,0.25,3,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the films directed by [Sean McNamara] were in which genres,3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor of [Slums of Beverly Hills] also starred in which movies,45,45,1.0,1.0,False,False,False,False,False,False,3,0.6666666666666666,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,which person directed the films acted by [Stephanie Faracy],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres are the movies acted by [Hélène de Fougerolles] in,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [Nina Arianda] starred movies,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres are the films written by [Thomas Fenton] in,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor [Clara Williams] is a co-star of who,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the main languages in [Jerzy Stuhr] written films,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films written by [Hunter S. Thompson] starred which actors,4,4,1.0,1.0,True,True,True,True,False,False,7,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the actors of the director [Daniel Nettheim],8,8,1.0,1.0,True,True,True,True,False,False,5,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor of [Il Grido] also starred in which films,10,10,1.0,1.0,False,False,False,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when were the movies starred by [Guinevere Turner] released,2,2,1.0,1.0,True,True,True,True,False,False,4,0.5,2,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the films directed by [Arthur Penn] were released in which years,16,16,1.0,1.0,True,False,True,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who directed the movies acted by [Fred Astaire],25,25,1.0,1.0,False,False,False,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who starred in the films written by [Louis Paul Boon],4,4,1.0,1.0,True,True,True,True,False,False,5,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the languages spoken in the films directed by [Lasse Hallström],2,2,1.0,1.0,True,False,True,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres do the films directed by [Bruno Forzani] fall under,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what were the release years the films directed by [Tom Cairns],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what types are the movies written by [Michael Turner],1,1,1.0,1.0,True,True,True,True,False,False,6,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films written by [Karyn Bosnak] were released in which years,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the screenwriter of [Senso] also wrote which films,11,11,1.0,1.0,True,False,True,False,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what were the release dates of [Florence Montgomery] written films,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what were the release dates of [Philip Seymour Hoffman] acted films,10,10,1.0,1.0,True,False,True,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [A Man Called Horse] also directed which movies,2,2,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies starred by [Dolores Dorn] were directed by who,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the screenwriter [Larry Gelbart] wrote films together with who,15,15,1.0,1.0,True,False,True,False,False,False,4,0.0,4,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,which movies have the same screenwriter of [The Football Factory],3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who co-starred with [Billy Crystal],28,28,1.0,1.0,True,False,True,False,False,False,3,0.0,3,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,which movies share the same director of [Sexual Life],8,8,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the primary languages in the films written by [Jaime Marques],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [Messenger of Death] also directed which films,21,21,1.0,1.0,True,True,True,True,False,False,21,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who wrote films together with [Claude Nuridsany],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the screenwriter [Mike Mignola] co-wrote films with who,2,2,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which films have the same director of [The Savages],1,1,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [While You Were Sleeping] is also the director of which movies,6,6,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [William Bishop] starred movies,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres do the films written by [Andrew Loo] fall under,3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the films starred by [Chris Eigeman],2,2,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor [Jane Alexander] appeared in the same movie with who,10,10,1.0,1.0,True,False,True,False,False,False,9,0.3333333333333333,6,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what languages are the films written by [Gerardo Herrero] in,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person directed the films acted by [Laurie Metcalf],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,which movies share the same actor of [King Creole],64,64,1.0,1.0,True,False,True,False,False,False,22,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who acted in the films directed by [Tatia Rosenthal],3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as screenwriter of [Eugenia Yuan] starred movies,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who acted in the movies written by [Mark Childress],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what types are the movies starred by [Steve Huison],3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies directed by [Nicolas Benamou] were in which languages,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies written by [Marco Bellocchio] were in which genres,1,1,1.0,1.0,False,False,False,False,False,False,6,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when did the movies written by [Brian Wayne Peterson] release,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who wrote the screenplay for the movies starred by [Ellen Greene],7,7,1.0,1.0,True,True,True,True,False,False,7,0.0,7,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who are the writers of the movies directed by [Javor Gardev],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,which movies have the same director of [The Trap],2,2,1.0,1.0,False,False,False,False,False,False,1,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what types are the films starred by [Vincent Friell],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the films written by [Tim Clawson],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the writers of the movies acted by [Kathleen York],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the scriptwriter of [Silk Stockings] also wrote movies,19,19,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when were the films acted by [Kate Tsui] released,2,2,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the writers of the films directed by [Mark Mylod],1,1,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which movies have the same director of [A Month in the Country],5,5,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who directed the movies written by [Jean Shepherd],3,3,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies written by [Edward Knoblock] were directed by who,2,2,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the director of [Sunrise at Campobello] also directed which movies,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the movies acted by [Marton Csokas],4,4,1.0,1.0,True,False,True,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what genres are the films acted by [Stephen Lang] in,7,7,1.0,1.0,True,False,True,False,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [Michael Feit Dougan] written movies,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what types are the films written by [Alek Keshishian],2,2,1.0,1.0,True,True,True,True,False,False,4,0.5,2,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the movies starred by [Jeremy Irons] were in which languages,3,3,1.0,1.0,True,False,True,False,True,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies written by [Thom Fitzgerald] were in which genres,3,3,1.0,1.0,True,False,True,False,False,False,7,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when were the films written by [Robert Krause] released,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person wrote the movies starred by [Summer Phoenix],5,5,1.0,1.0,True,True,True,True,False,False,7,0.2857142857142857,5,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [Victoria Foyt] acted films,2,2,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what were the release dates of [Leon] starred movies,5,5,1.0,1.0,True,False,True,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the movies written by [Alan Bennett] were in which genres,2,2,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the actors of the director [Samantha Morton],3,3,1.0,1.0,False,False,False,False,False,False,2,0.0,2,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the movies starred by [Achita Sikamana] were directed by who,3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor [John Amos] is a co-star of who,8,8,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who starred in the movies written by [Wayne Kramer],7,7,1.0,1.0,True,False,True,False,False,False,9,0.8888888888888888,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,when did the films starred by [Gloria Jean] release,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,"which movies have the same director of [Angus, Thongs and Perfect Snogging]",5,5,1.0,1.0,True,True,True,True,False,False,6,0.16666666666666666,5,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the films starred by [Blayne Weaver],1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what types are the movies starred by [Margherita Buy],2,2,1.0,1.0,True,True,True,True,False,False,4,0.0,4,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what are the films that have the same screenwriter of [Made in Britain],3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor of [Touchback] also starred in which movies,38,38,1.0,1.0,True,False,True,False,False,False,24,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films acted by [Torrey DeVitto] were directed by who,1,1,1.0,1.0,True,True,True,True,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,what are the genres of the movies written by [Eugene Jarecki],2,2,1.0,1.0,True,True,True,True,False,False,5,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who acted in the films directed by [Justin Steele],4,4,1.0,1.0,True,True,True,True,False,False,5,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which films share the screenwriter with [Tony Takitani],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the directors of the films starred by [Paula Raymond],2,2,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when did the films starred by [Adrian Edmondson] release,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person wrote the movies directed by [Erik Smith Meyer],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor of [The Disorderly Orderly] also starred in which films,18,18,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who are the actors in the films written by [Josephine Hart],3,3,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films acted by [Dwight Ewell] were written by who,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films written by [Julien Temple] were released in which years,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who co-wrote films with [Ron J. Friedman],6,6,1.0,1.0,True,True,True,True,False,False,9,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films written by [James Justinian Morier] were in which genres,1,1,1.0,1.0,True,True,True,True,True,True,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when did the movies written by [Dana Escalante] release,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the movies that have the same screenwriter of [Fire-Eater],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [Jean Constantin] starred movies,1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what types are the movies written by [Peter Masterson],2,2,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which movies have the same actor of [The Reivers],21,21,1.0,1.0,True,False,True,False,False,False,2,0.5,1,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,who acted together with [Angelina Jolie],32,32,1.0,1.0,True,False,True,False,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the films directed by [Shunji Iwai] were released in which years,3,3,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,when were the films acted by [Shawn Ashmore] released,6,6,1.0,1.0,True,False,True,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as screenwriter of [Juliano Ribeiro Salgado] acted films,1,1,1.0,1.0,True,True,True,True,False,False,3,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,the actor [Alex D. Linz] starred together with who,4,4,1.0,1.0,True,True,True,True,False,False,4,0.25,3,True,"correct answer, unsupported evidence"
GraphRAG Hybrid,2,graphrag,hybrid,the actor [John Carter] starred together with who,3,3,1.0,1.0,False,False,False,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,which person wrote the movies starred by [Billy Dee Williams],3,3,1.0,1.0,True,False,True,False,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,what are the primary languages in the movies acted by [Patrick Maléon],1,1,1.0,1.0,True,True,True,True,False,False,2,1.0,0,False,correct grounded answer
GraphRAG Hybrid,2,graphrag,hybrid,who is listed as director of [Raffaella Delle Donne] written movies,2,2,1.0,1.0,True,True,True,True,False,False,4,1.0,0,False,correct grounded answer
